126;1300000;8,5;27200;D;60;08.02.2020
127;1310000;8,9;27600;D;60;09.02.2020
128;1320000;9,3;28000;D;60;10.02.2020
129;1330000;9,7;28400;D;60;11.02.2020
130;1340000;10,1;28800;D;60;12.02.2020
131;1350000;10,5;29200;D;60;13.02.2020
132;1360000;10,9;29600;D;60;14.02.2020
133;1370000;11,3;30000;D;60;15.02.2020
134;1380000;11,7;30400;D;60;16.02.2020
135;1390000;12,1;30800;D;60;17.02.2020
136;1400000;12,5;31200;D;60;18.02.2020
137;1410000;12,9;31600;D;60;19.02.2020
138;1420000;13,3;32000;D;60;20.02.2020
139;1430000;13,7;32400;D;60;21.02.2020
140;1440000;14,1;32800;D;60;22.02.2020
141;1450000;14,5;33200;D;60;23.02.2020
142;1460000;14,9;33600;D;60;24.02.2020
143;1470000;15,3;34000;D;60;25.02.2020
144;1480000;15,7;34400;D;60;26.02.2020
145;1490000;16,1;34800;D;60;27.02.2020
146;1500000;16,5;35200;D;60;28.02.2020
147;1510000;16,9;35600;D;60;29.02.2020
148;1520000;17,3;36000;D;60;01.03.2020
149;1530000;17,7;36400;D;60;02.03.2020
150;1540000;18,1;36800;D;60;03.03.2020
151;1550000;18,5;37200;D;60;04.03.2020
152;1560000;18,9;37600;D;60;05.03.2020
153;1570000;9;38000;D;60;06.03.2020
154;1580000;9;38400;D;60;07.03.2020
155;1590000;10;38800;D;60;08.03.2020
156;1600000;11;39200;D;60;09.03.2020
157;1610000;12;39600;A;60;10.03.2020
158;1620000;13;40000;A;60;11.03.2020
159;1630000;14;40400;A;60;12.03.2020
160;1640000;15;40800;A;60;13.03.2020
161;1650000;16;41200;A;60;14.03.2020
162;1660000;17;41600;A;60;15.03.2020
163;1670000;18;42000;A;60;16.03.2020
164;1680000;19;42400;A;60;17.03.2020
165;1690000;20;42800;A;60;18.03.2020
166;1700000;21;43200;A;60;19.03.2020
167;1710000;22;43600;A;60;20.03.2020
168;1720000;9;44000;A;60;21.03.2020
169;1730000;9;44400;A;60;22.03.2020
170;1740000;10;44800;A;60;23.03.2020
171;1750000;11;45200;A;60;24.03.2020
172;1760000;12;45600;A;60;25.03.2020
173;1770000;13;46000;A;60;26.03.2020
174;1780000;14;46400;A;60;27.03.2020
175;1790000;15;46800;A;60;28.03.2020
176;1800000;16;47200;A;60;29.03.2020
177;1810000;17;47600;A;60;30.03.2020
178;1820000;18;48000;A;60;31.03.2020
179;1830000;19;48400;A;60;01.04.2020
180;1840000;20;48800;A;60;02.04.2020
181;1850000;21;49200;A;84;03.04.2020
182;1860000;22;49600;A;84;04.04.2020
183;1870000;9;50000;A;84;05.04.2020
184;1880000;9;50400;A;84;06.04.2020
185;1890000;10;50800;A;84;07.04.2020
186;1900000;11;51200;A;84;08.04.2020
187;1910000;12;51600;A;84;09.04.2020
188;1920000;13;52000;A;84;10.04.2020
189;1930000;14;52400;A;84;11.04.2020
190;1940000;15;52800;A;84;12.04.2020
191;1950000;16;53200;A;84;13.04.2020
192;1960000;17;53600;A;84;14.04.2020
193;1970000;18;54000;A;84;15.04.2020
194;1980000;19;54400;A;84;16.04.2020
195;1990000;20;54800;A;84;17.04.2020
196;2000000;21;55200;A;84;18.04.2020
197;2010000;22;55600;A;84;19.04.2020
198;2020000;7;56000;A;84;20.04.2020
199;2030000;7;56400;A;84;21.04.2020
200;2040000;8;56800;A;84;22.04.2020
201;2050000;8;57200;A;84;23.04.2020
202;2060000;8,5;57600;A;84;24.04.2020
203;2070000;8,9;58000;A;84;25.04.2020
204;2080000;9,3;58400;A;84;26.04.2020
205;2090000;9,7;58800;A;84;27.04.2020
206;2100000;10,1;59200;A;84;28.04.2020
207;2110000;10,5;59600;A;84;29.04.2020
208;2120000;10,9;60000;A;84;30.04.2020
209;2130000;11,3;60400;A;84;01.05.2020
210;2140000;11,7;60800;A;84;02.05.2020
211;2150000;12,1;61200;A;84;03.05.2020
212;2160000;12,5;61600;A;84;04.05.2020
213;2170000;12,9;62000;A;84;20.01.2020
214;2180000;13,3;62400;A;84;21.01.2020
215;2190000;13,7;62800;A;84;22.01.2020
216;2200000;14,1;63200;A;84;23.01.2020
217;2210000;14,5;63600;A;84;24.01.2020
218;2220000;14,9;64000;A;84;25.01.2020
219;2230000;15,3;64400;A;84;26.01.2020
220;2240000;15,7;64800;A;84;27.01.2020
221;2250000;16,1;65200;A;84;28.01.2020
222;2260000;16,5;65600;A;84;29.01.2020
223;2270000;16,9;66000;A;84;30.01.2020
224;2280000;17,3;66400;A;84;31.01.2020
225;2290000;17,7;66800;A;84;01.02.2020
226;2300000;18,1;67200;A;84;02.02.2020
227;2310000;18,5;67600;A;84;03.02.2020
228;2320000;18,9;68000;A;84;04.02.2020
229;2330000;9;5000;D;120;05.02.2020
230;2340000;9;2000;D;120;06.02.2020
231;2350000;10;4000;D;120;07.02.2020
232;2360000;11;5000;D;120;08.02.2020
233;2370000;12;4500;D;120;09.02.2020
234;2380000;13;4700;D;120;10.02.2020
235;2390000;14;4900;D;120;11.02.2020
236;2400000;15;5100;D;120;12.02.2020
237;2410000;16;5300;D;120;13.02.2020
238;2420000;17;5500;D;120;14.02.2020
239;2430000;18;5700;D;120;15.02.2020
240;2440000;19;5900;D;120;16.02.2020
241;2450000;20;6100;D;120;17.02.2020
242;2460000;21;6300;D;120;18.02.2020
243;2470000;22;6500;D;120;19.02.2020
244;2480000;9;6700;D;120;20.02.2020
245;2490000;9;6900;A;120;21.02.2020
246;2500000;10;7100;A;120;22.02.2020
247;2510000;11;7300;A;120;23.02.2020
248;2520000;12;7500;A;120;24.02.2020
249;2530000;13;5000;A;120;25.02.2020
250;2540000;14;2000;A;120;26.02.2020
251;2550000;15;4000;A;120;27.02.2020
252;2560000;16;5000;A;120;28.02.2020
253;2570000;17;4500;A;120;29.02.2020
254;2580000;18;4700;A;120;01.03.2020
255;2590000;19;4900;A;120;02.03.2020
256;2600000;20;5100;A;120;03.03.2020
257;2610000;21;5300;A;180;04.03.2020
258;2620000;22;5500;A;180;05.03.2020
259;2630000;9;5700;A;180;06.03.2020
260;2640000;9;5900;A;180;07.03.2020
261;2650000;10;6100;A;180;08.03.2020
262;2660000;11;2000;A;180;09.03.2020
263;2670000;12;4000;A;180;10.03.2020
264;2680000;13;6000;A;180;11.03.2020
265;2690000;14;8000;A;180;12.03.2020
266;2700000;15;10000;A;180;13.03.2020
267;2710000;16;12000;A;180;14.03.2020
268;2720000;17;14000;A;180;15.03.2020
269;2730000;18;16000;A;180;16.03.2020
270;2740000;19;5000;A;180;17.03.2020
271;2750000;20;2000;A;180;18.03.2020
272;2760000;21;4000;A;180;19.03.2020
273;2770000;22;5000;A;180;20.03.2020
274;2780000;7;4500;A;180;21.03.2020
275;2790000;7;4700;A;180;22.03.2020
276;2800000;8;4900;A;180;23.03.2020
277;2810000;8;5100;A;180;24.03.2020
278;2820000;8,5;5300;A;180;25.03.2020
279;2830000;8,9;5500;A;180;26.03.2020
280;2840000;9,3;5700;A;180;27.03.2020
281;2850000;9,7;5900;A;180;28.03.2020
282;2860000;10,1;6100;A;180;29.03.2020
283;2870000;10,5;6300;A;180;30.03.2020
284;2880000;10,9;6500;A;180;31.03.2020
285;2890000;11,3;6700;A;180;01.04.2020
286;2900000;11,7;6900;A;180;02.04.2020
287;2910000;12,1;7100;A;180;03.04.2020
288;2920000;12,5;7300;A;180;04.04.2020
289;2930000;12,9;7500;A;180;05.04.2020
290;2940000;13,3;5000;A;180;06.04.2020
291;2950000;13,7;2000;A;180;07.04.2020
292;2960000;14,1;4000;A;180;08.04.2020
293;2970000;14,5;5000;A;180;09.04.2020
294;2980000;14,9;4500;A;180;10.04.2020
295;2990000;15,3;4700;A;180;11.04.2020
296;3000000;15,7;4900;A;180;12.04.2020
297;3010000;16,1;5100;A;180;13.04.2020
298;3020000;16,5;5300;A;180;14.04.2020
299;3030000;16,9;5500;A;180;15.04.2020
300;3040000;17,3;5700;A;180;16.04.2020
301;3050000;17,7;5900;A;180;17.04.2020
302;3060000;18,1;6100;A;180;18.04.2020
303;3070000;18,5;2000;A;180;19.04.2020
304;3080000;18,9;4000;A;180;20.04.2020
305;3090000;9;6000;A;180;21.04.2020
306;3100000;9;8000;A;180;22.04.2020
307;3110000;10;10000;A;180;23.04.2020
308;3120000;11;12000;A;180;24.04.2020
309;3130000;12;14000;A;180;25.04.2020
310;3140000;13;16000;A;180;26.04.2020
311;3150000;14;5300;A;180;27.04.2020
312;3160000;15;5500;A;180;28.04.2020
313;3170000;16;5700;A;180;29.04.2020
314;3180000;17;5900;A;180;30.04.2020
315;3190000;18;6100;A;180;01.05.2020
316;3200000;19;2000;A;180;02.05.2020
317;3210000;20;4000;A;180;03.05.2020
318;3220000;21;6000;A;180;04.05.2020
319;50000;9;5000;A;36;20.01.2020
320;60000;9;2000;A;36;21.01.2020
321;70000;10;4000;A;36;22.01.2020
322;80000;11;5000;A;36;23.01.2020
323;90000;12;4500;A;36;24.01.2020
324;100000;13;4700;A;36;25.01.2020
325;110000;14;4900;A;36;26.01.2020
326;120000;15;5100;A;36;27.01.2020
327;130000;16;5300;A;36;28.01.2020
328;140000;17;5500;A;36;29.01.2020
329;150000;18;5700;A;36;30.01.2020
330;160000;19;5900;A;36;31.01.2020
331;170000;20;6100;A;36;01.02.2020
332;180000;21;6300;A;36;02.02.2020
333;190000;22;6500;A;36;03.02.2020
334;200000;9;6700;A;36;04.02.2020
335;210000;9;6900;A;36;05.02.2020
336;220000;10;7100;A;36;06.02.2020
337;230000;11;7300;A;36;07.02.2020
338;240000;12;7500;A;36;08.02.2020
339;250000;13;5000;A;36;09.02.2020
340;260000;14;2000;A;36;10.02.2020
341;270000;15;4000;A;36;11.02.2020
342;280000;16;5000;A;36;12.02.2020
343;290000;17;4500;A;36;13.02.2020
344;300000;18;4700;A;36;14.02.2020
345;310000;19;4900;A;36;15.02.2020
346;320000;20;5100;A;36;16.02.2020
347;330000;21;5300;A;36;17.02.2020
348;340000;22;5500;A;48;18.02.2020
349;350000;9;5700;D;48;19.02.2020
350;360000;9;5900;D;48;20.02.2020
351;370000;10;6100;D;48;21.02.2020
352;380000;11;2000;D;48;22.02.2020
353;390000;12;4000;D;48;23.02.2020
354;400000;13;6000;D;48;24.02.2020
355;410000;14;8000;D;48;25.02.2020
356;420000;15;10000;D;48;26.02.2020
357;430000;16;12000;D;48;27.02.2020
358;440000;17;14000;D;48;28.02.2020
359;450000;18;16000;D;48;29.02.2020
360;460000;19;18000;D;48;01.03.2020
361;470000;20;20000;D;48;02.03.2020
362;480000;21;22000;D;48;03.03.2020
363;490000;22;24000;D;48;04.03.2020
364;500000;7;26000;D;48;05.03.2020
365;510000;7;28000;D;48;06.03.2020
366;520000;8;30000;D;48;07.03.2020
367;530000;8;32000;D;48;08.03.2020
368;540000;8,5;34000;D;48;09.03.2020
369;550000;8,9;36000;D;48;10.03.2020
370;560000;9,3;38000;D;48;11.03.2020
371;570000;9,7;40000;D;48;12.03.2020
372;580000;10,1;42000;D;48;13.03.2020
373;590000;10,5;44000;D;48;14.03.2020
374;600000;10,9;46000;D;48;15.03.2020
375;610000;11,3;48000;D;48;16.03.2020
376;620000;11,7;50000;D;48;17.03.2020
377;630000;12,1;52000;D;48;18.03.2020
378;640000;12,5;54000;D;48;19.03.2020
379;650000;12,9;56000;D;48;20.03.2020
380;660000;13,3;4000;D;48;21.03.2020
381;670000;13,7;2000;D;48;22.03.2020
382;680000;14,1;2400;D;48;23.03.2020
383;690000;14,5;2800;D;48;24.03.2020
384;700000;14,9;3200;D;48;25.03.2020
385;710000;15,3;3600;D;48;26.03.2020
386;720000;15,7;4000;D;48;27.03.2020
387;730000;16,1;4400;D;48;28.03.2020
388;740000;16,5;4800;D;48;29.03.2020
389;750000;16,9;5200;D;48;30.03.2020
390;760000;17,3;5600;D;48;31.03.2020
391;770000;17,7;6000;D;48;01.04.2020
392;780000;18,1;6400;D;48;02.04.2020
393;790000;18,5;6800;D;48;03.04.2020
394;800000;18,9;7200;D;48;04.04.2020
395;810000;9;7600;D;48;05.04.2020
396;820000;9;8000;D;48;06.04.2020
397;830000;10;8400;D;48;07.04.2020
398;840000;11;8800;D;48;08.04.2020
399;850000;12;9200;D;48;09.04.2020
400;860000;13;9600;D;48;10.04.2020
401;870000;14;10000;D;48;11.04.2020
402;880000;15;10400;D;48;12.04.2020
403;890000;16;10800;D;48;13.04.2020
404;900000;17;11200;D;48;14.04.2020
405;910000;18;11600;D;48;15.04.2020
406;920000;19;12000;D;48;16.04.2020
407;930000;20;12400;D;48;17.04.2020
408;940000;21;12800;D;48;18.04.2020
409;950000;22;13200;D;48;19.04.2020
410;960000;9;13600;D;48;20.04.2020
411;970000;9;14000;D;48;21.04.2020
412;980000;10;14400;D;48;22.04.2020
413;990000;11;14800;D;48;23.04.2020
414;1000000;12;15200;D;48;24.04.2020
415;1010000;13;15600;D;48;25.04.2020
416;1020000;14;16000;D;48;26.04.2020
417;1030000;15;16400;D;48;27.04.2020
418;1040000;16;16800;D;48;28.04.2020
419;1050000;17;17200;D;48;29.04.2020
420;1060000;18;17600;D;48;30.04.2020
421;1070000;19;18000;D;48;01.05.2020
422;1080000;20;18400;D;48;02.05.2020
423;1090000;21;18800;D;48;03.05.2020
424;1100000;22;19200;D;48;04.05.2020
425;1110000;9;19600;D;48;20.01.2020
426;1120000;9;20000;D;48;21.01.2020
427;1130000;10;20400;D;48;22.01.2020
428;1140000;11;20800;D;48;23.01.2020
429;1150000;12;21200;D;48;24.01.2020
430;1160000;13;21600;D;48;25.01.2020
431;1170000;14;22000;D;48;26.01.2020
432;1180000;15;22400;D;48;27.01.2020
433;1190000;16;22800;D;48;28.01.2020
434;1200000;17;23200;D;48;29.01.2020
435;1210000;18;23600;D;48;30.01.2020
436;1220000;19;24000;D;48;31.01.2020
437;1230000;20;24400;D;48;01.02.2020
438;1240000;21;24800;D;60;02.02.2020
439;1250000;22;25200;D;60;03.02.2020
440;1260000;7;25600;D;60;04.02.2020
441;1270000;7;26000;D;60;05.02.2020
442;1280000;8;26400;D;60;06.02.2020
443;1290000;8;26800;D;60;07.02.2020
444;1300000;8,5;27200;D;60;08.02.2020
445;1310000;8,9;27600;D;60;09.02.2020
446;1320000;9,3;28000;D;60;10.02.2020
447;1330000;9,7;28400;D;60;11.02.2020
448;1340000;10,1;28800;D;60;12.02.2020
449;1350000;10,5;29200;D;60;13.02.2020
450;1360000;10,9;29600;D;60;14.02.2020
451;1370000;11,3;30000;D;60;15.02.2020
452;1380000;11,7;30400;D;60;16.02.2020
453;1390000;12,1;30800;D;60;17.02.2020
454;1400000;12,5;31200;D;60;18.02.2020
455;1410000;12,9;31600;D;60;19.02.2020
456;1420000;13,3;32000;D;60;20.02.2020
457;1430000;13,7;32400;D;60;21.02.2020
458;1440000;14,1;32800;D;60;22.02.2020
459;1450000;14,5;33200;D;60;23.02.2020
460;1460000;14,9;33600;D;60;24.02.2020
461;1470000;15,3;34000;D;60;25.02.2020
462;1480000;15,7;34400;D;60;26.02.2020
463;1490000;16,1;34800;D;60;27.02.2020
464;1500000;16,5;35200;D;60;28.02.2020
465;1510000;16,9;35600;D;60;29.02.2020
466;1520000;17,3;36000;D;60;01.03.2020
467;1530000;17,7;36400;D;60;02.03.2020
468;1540000;18,1;36800;D;60;03.03.2020
469;1550000;18,5;37200;D;60;04.03.2020
470;1560000;18,9;37600;D;60;05.03.2020
471;1570000;9;38000;D;60;06.03.2020
472;1580000;9;38400;D;60;07.03.2020
473;1590000;10;38800;D;60;08.03.2020
474;1600000;11;39200;D;60;09.03.2020
475;1610000;12;39600;A;60;10.03.2020
476;1620000;13;40000;A;60;11.03.2020
477;1630000;14;40400;A;60;12.03.2020
478;1640000;15;40800;A;60;13.03.2020
479;1650000;16;41200;A;60;14.03.2020
480;1660000;17;41600;A;60;15.03.2020
481;1670000;18;42000;A;60;16.03.2020
482;1680000;19;42400;A;60;17.03.2020
483;1690000;20;42800;A;60;18.03.2020
484;1700000;21;43200;A;60;19.03.2020
485;1710000;22;43600;A;60;20.03.2020
486;1720000;9;44000;A;60;21.03.2020
487;1730000;9;44400;A;60;22.03.2020
488;1740000;10;44800;A;60;23.03.2020
489;1750000;11;45200;A;60;24.03.2020
490;1760000;12;45600;A;60;25.03.2020
491;1770000;13;46000;A;60;26.03.2020
492;1780000;14;46400;A;60;27.03.2020
493;1790000;15;46800;A;60;28.03.2020
494;1800000;16;47200;A;60;29.03.2020
495;1810000;17;47600;A;60;30.03.2020
496;1820000;18;48000;A;60;31.03.2020
497;1830000;19;48400;A;60;01.04.2020
498;1840000;20;48800;A;60;02.04.2020
499;1850000;21;49200;A;84;03.04.2020
500;1860000;22;49600;A;84;04.04.2020
501;1870000;9;50000;A;84;05.04.2020
502;1880000;9;50400;A;84;06.04.2020
503;1890000;10;50800;A;84;07.04.2020
504;1900000;11;51200;A;84;08.04.2020
505;1910000;12;51600;A;84;09.04.2020
506;1920000;13;52000;A;84;10.04.2020
507;1930000;14;52400;A;84;11.04.2020
508;1940000;15;52800;A;84;12.04.2020
509;1950000;16;53200;A;84;13.04.2020
510;1960000;17;53600;A;84;14.04.2020
511;1970000;18;54000;A;84;15.04.2020
512;1980000;19;54400;A;84;16.04.2020
513;1990000;20;54800;A;84;17.04.2020
514;2000000;21;55200;A;84;18.04.2020
515;2010000;22;55600;A;84;19.04.2020
516;2020000;7;56000;A;84;20.04.2020
517;2030000;7;56400;A;84;21.04.2020
518;2040000;8;56800;A;84;22.04.2020
519;2050000;8;57200;A;84;23.04.2020
520;2060000;8,5;57600;A;84;24.04.2020
521;2070000;8,9;58000;A;84;25.04.2020
522;2080000;9,3;58400;A;84;26.04.2020
523;2090000;9,7;58800;A;84;27.04.2020
524;2100000;10,1;59200;A;84;28.04.2020
525;2110000;10,5;59600;A;84;29.04.2020
526;2120000;10,9;60000;A;84;30.04.2020
527;2130000;11,3;60400;A;84;01.05.2020
528;2140000;11,7;60800;A;84;02.05.2020
529;2150000;12,1;61200;A;84;03.05.2020
530;2160000;12,5;61600;A;84;04.05.2020
531;2170000;12,9;62000;A;84;20.01.2020
532;2180000;13,3;62400;A;84;21.01.2020
533;2190000;13,7;62800;A;84;22.01.2020
534;2200000;14,1;63200;A;84;23.01.2020
535;2210000;14,5;63600;A;84;24.01.2020
536;2220000;14,9;64000;A;84;25.01.2020
537;2230000;15,3;64400;A;84;26.01.2020
538;2240000;15,7;64800;A;84;27.01.2020
539;2250000;16,1;65200;A;84;28.01.2020
540;2260000;16,5;65600;A;84;29.01.2020
541;2270000;16,9;66000;A;84;30.01.2020
542;2280000;17,3;66400;A;84;31.01.2020
543;2290000;17,7;66800;A;84;01.02.2020
544;2300000;18,1;67200;A;84;02.02.2020
545;2310000;18,5;67600;A;84;03.02.2020
546;2320000;18,9;68000;A;84;04.02.2020
547;2330000;9;5000;D;120;05.02.2020
548;2340000;9;2000;D;120;06.02.2020
549;2350000;10;4000;D;120;07.02.2020
550;2360000;11;5000;D;120;08.02.2020
551;2370000;12;4500;D;120;09.02.2020
552;2380000;13;4700;D;120;10.02.2020
553;2390000;14;4900;D;120;11.02.2020
554;2400000;15;5100;D;120;12.02.2020
555;2410000;16;5300;D;120;13.02.2020
556;2420000;17;5500;D;120;14.02.2020
557;2430000;18;5700;D;120;15.02.2020
558;2440000;19;5900;D;120;16.02.2020
559;2450000;20;6100;D;120;17.02.2020
560;2460000;21;6300;D;120;18.02.2020
561;2470000;22;6500;D;120;19.02.2020
562;2480000;9;6700;D;120;20.02.2020
563;2490000;9;6900;A;120;21.02.2020
564;2500000;10;7100;A;120;22.02.2020
565;2510000;11;7300;A;120;23.02.2020
566;2520000;12;7500;A;120;24.02.2020
567;2530000;13;5000;A;120;25.02.2020
568;2540000;14;2000;A;120;26.02.2020
569;2550000;15;4000;A;120;27.02.2020
570;2560000;16;5000;A;120;28.02.2020
571;2570000;17;4500;A;120;29.02.2020
572;2580000;18;4700;A;120;01.03.2020
573;2590000;19;4900;A;120;02.03.2020
574;2600000;20;5100;A;120;03.03.2020
575;2610000;21;5300;A;180;04.03.2020
576;2620000;22;5500;A;180;05.03.2020
577;2630000;9;5700;A;180;06.03.2020
578;2640000;9;5900;A;180;07.03.2020
579;2650000;10;6100;A;180;08.03.2020
580;2660000;11;2000;A;180;09.03.2020
581;2670000;12;4000;A;180;10.03.2020
582;2680000;13;6000;A;180;11.03.2020
583;2690000;14;8000;A;180;12.03.2020
584;2700000;15;10000;A;180;13.03.2020
585;2710000;16;12000;A;180;14.03.2020
586;2720000;17;14000;A;180;15.03.2020
587;2730000;18;16000;A;180;16.03.2020
588;2740000;19;5000;A;180;17.03.2020
589;2750000;20;2000;A;180;18.03.2020
590;2760000;21;4000;A;180;19.03.2020
591;2770000;22;5000;A;180;20.03.2020
592;2780000;7;4500;A;180;21.03.2020
593;2790000;7;4700;A;180;22.03.2020
594;2800000;8;4900;A;180;23.03.2020
595;2810000;8;5100;A;180;24.03.2020
596;2820000;8,5;5300;A;180;25.03.2020
597;2830000;8,9;5500;A;180;26.03.2020
598;2840000;9,3;5700;A;180;27.03.2020
599;2850000;9,7;5900;A;180;28.03.2020
600;2860000;10,1;6100;A;180;29.03.2020
601;2870000;10,5;6300;A;180;30.03.2020
602;2880000;10,9;6500;A;180;31.03.2020
603;2890000;11,3;6700;A;180;01.04.2020
604;2900000;11,7;6900;A;180;02.04.2020
605;2910000;12,1;7100;A;180;03.04.2020
606;2920000;12,5;7300;A;180;04.04.2020
607;2930000;12,9;7500;A;180;05.04.2020
608;2940000;13,3;5000;A;180;06.04.2020
609;2950000;13,7;2000;A;180;07.04.2020
610;2960000;14,1;4000;A;180;08.04.2020
611;2970000;14,5;5000;A;180;09.04.2020
612;2980000;14,9;4500;A;180;10.04.2020
613;2990000;15,3;4700;A;180;11.04.2020
614;3000000;15,7;4900;A;180;12.04.2020
615;3010000;16,1;5100;A;180;13.04.2020
616;3020000;16,5;5300;A;180;14.04.2020
617;3030000;16,9;5500;A;180;15.04.2020
618;3040000;17,3;5700;A;180;16.04.2020
619;3050000;17,7;5900;A;180;17.04.2020
620;3060000;18,1;6100;A;180;18.04.2020
621;3070000;18,5;2000;A;180;19.04.2020
622;3080000;18,9;4000;A;180;20.04.2020
623;3090000;9;6000;A;180;21.04.2020
624;3100000;9;8000;A;180;22.04.2020
625;3110000;10;10000;A;180;23.04.2020
